"","V1","V2","V3","V4"
"1",-0.000388939870180281,-0.008053348423327,0.00360433238940651,-0.000316858822568654
"2",-0.000537556105991917,-0.00840332210979866,0.00151604681642243,0.00100836393081046
"3",-3.7129941744754e-05,-0.00143138609662875,-0.00717714683250764,-0.0064306846083317
"4",-0.000256619386136068,-0.00147537881876137,-0.00796768473169504,-0.00253487345704906
"5",1.96104633240844e-05,-0.0009986760124549,-0.00717466597632972,-0.00663917324515851
"6",-0.000168958526275022,-0.00115381855803166,-0.0079223251518857,-0.00415990994077806
"7",-4.34328656220907e-05,-0.000833987423781016,-0.00643668093001416,-0.00690724043621517
"8",-0.000144577263918186,-0.000866882546221914,-0.00716199565255678,-0.00462964100596382
"9",-0.000271092004226991,-0.000261629549837319,-0.00447314508052112,-0.0027896288217376
"10",-0.000218522525913904,-0.000484921990932186,-0.00593846877929843,-0.00433717637969377
"11",-0.000266834437238821,-0.00155391633724534,-0.00359093306439837,-0.00532694353444115
"12",-0.000376034333548338,-0.00174207586194272,-0.00766247735173744,0.00236428949228042
"13",-0.000153199133988993,-0.000614972493760285,-0.0036433806025444,0.000439433794445025
"14",-0.00030944791926763,-0.00101733469624564,-0.00763768972923058,-0.00491466953700798
"15",-0.000118145184574312,-0.000479482271671228,-0.00389136919048754,-0.00269190043406609
"16",-0.000279520860383146,-0.000574156519977977,-0.00588707676368949,-0.00186615386125345
"17",0.000103859446258302,-9.74743989452297e-05,-0.0019738314728731,0.00395184438677782
"18",-0.000357820319920535,-0.000360338690106333,-0.00499517065062485,0.00505451685704015
"19",-0.000298557586160657,-0.00162929988426821,-0.00868965628892955,-0.00577186398480108
"20",-0.000124539849076408,-0.00114132526607052,-0.00766126587500659,-0.00608626561898414
"21",-0.000177122803714117,-0.000819683919325576,-0.00636601048202628,-0.00512140020006518
"22",-0.000395713517897097,-0.00209107514751619,-0.00982916824597537,0.0405436058298568
"23",-0.000446881582726684,-0.0119464131316715,0.00844856801012,-0.00212442796682755
"24",0.00953562582895921,-0.00181945587574753,-0.00213477863818301,0.000688168760669673
