"","V1","V2","V3","V4"
"1",-0.000933205431560953,-0.000438358640225873,9.53706118944696e-05,-0.000180950955471744
"2",-0.0011228612982306,-0.000512968620619696,8.74654703056317e-05,-0.000190355984620298
"3",-0.000591891812131939,-0.000268432270430395,0.000135954281745589,-0.000163463871638598
"4",-0.000240450740365906,-1.81391964515265e-05,-0.00730140893492336,-0.000401633879684752
"5",-3.35688738063092e-05,-2.64120225496823e-06,-4.85788343923824e-05,0.000192181776666883
"6",-0.000119024340961864,2.7105047439911e-05,-0.00264247847816283,-5.03291979765584e-05
"7",-0.00166821572929297,0.00451422065189433,0.000191541633253588,-0.000151943393356858
"8",-0.000106960754195014,3.34684625192112e-05,-0.00110226466555061,0.000142796446739823
"9",-0.00165198551020007,-0.000649040254000193,0.000109511007103691,0.000426194215661702
"10",-0.00076126657959239,-0.000320158101753808,-2.92171546331887e-05,0.000390320352067873
"11",-0.000686175194344475,-0.000303342687189746,2.97253251751556e-05,0.000113517590433882
"12",-0.00153214885436979,-0.000518817902160597,0.000125433606544458,-0.000205669195025622
"13",-0.000478440727053513,-0.000201057465677752,-2.01458549142846e-05,0.00034425832524266
"14",-0.00017962289593139,-3.36479936822164e-05,-0.000106161579744576,0.000283014249294566
"15",-0.000215975203390405,-5.1955926895383e-05,-7.27107824222495e-05,0.000488458765022907
"16",-0.000286796443891428,-6.36628751348501e-05,-0.000101161805459217,0.000382024776035081
"17",-0.000611417753381237,-0.000219748767408016,-3.48112613700128e-05,0.000684123463306489
"18",-0.000412156858985273,-0.000133921194681159,-7.05196811235554e-05,0.000353519355062605
"19",-2.1113265494714e-05,3.56677963289904e-06,-3.45990783943874e-05,3.67489108507154e-05
"20",-4.59888221543803e-07,2.275842316546e-05,-5.72811576461846e-05,0.000117494059586226
"21",-7.66048834195264e-05,9.35463056558563e-05,-7.41700206551431e-05,0.000137610230618673
"22",-0.000107881645372841,3.25823460549228e-05,-0.000116448902297769,0.000199745063860047
"23",-0.00284800650164747,-0.00132066610964858,0.000491344784169346,-0.0007112153497309
"24",-0.000108064302811643,1.53506033734878e-05,-0.0002347047566005,0.00969539031538702
