"","V1","V2","V3","V4"
"1",-2.08053063420337e-05,-0.00607125289565138,0.00928449545125884,0.00772281171960609
"2",-2.99758036649332e-05,-0.00706779233771441,0.0100167160680341,-0.000299974909718656
"3",-2.62551083916861e-05,-0.00330681316003696,-0.00192149100509852,0.00709257459737305
"4",-3.02346290797516e-05,-0.00368880178397905,-0.00351905227784501,0.00472499597189041
"5",-1.42994703828023e-05,-0.00209831793358694,-0.00541000518826094,0.0113892092981743
"6",-3.03174404659785e-05,-0.00228696429793452,-0.00913528608043259,0.00803936433032013
"7",-2.55363799610522e-05,-0.00136615670349747,-0.0074974253449053,0.0111538717755177
"8",-2.68099375823973e-05,-0.00160510419857026,-0.0106174912199234,0.00824578978141342
"9",-3.50699265955478e-05,-0.000583520759774862,-0.00670871967862018,0.00899525229246271
"10",-4.41819905150312e-05,-0.00101722565264266,-0.00928871078471561,0.00306424641610117
"11",-5.39345660146128e-06,-0.00359734486543582,0.00130454863037456,0.00160143218768709
"12",-1.55497007993315e-05,-0.00377002981419155,-0.00555766532158929,-0.0226959059239601
"13",-1.3654884975849e-06,-0.00131849910590892,-0.00303035759282518,0.00018783600479652
"14",-3.47337062349601e-05,-0.00201584042733493,-0.00954157326254662,-0.0106399862478583
"15",-2.00944007164409e-05,-0.000760628407869379,-0.00571975966033107,0.00777455972461822
"16",-4.10593518713132e-05,-0.00145984152904606,-0.0121263040299663,0.000130682682047057
"17",3.92032965019589e-05,-0.000353309343884227,-0.00298636997551853,0.00289247951144716
"18",-4.5017918076275e-05,-0.00099090332091919,-0.0103818426266769,-0.00435830509248092
"19",-3.0989203376396e-05,-0.00343671408997923,-0.00213192736314504,0.0106582179258442
"20",-3.36120183124426e-05,-0.00223503000032476,-0.00811798959463735,0.0111331038175856
"21",-3.7313027578388e-05,-0.00188613406654026,-0.00985827202748231,0.00581968114391602
"22",-2.22016549510608e-05,-0.00530981580810046,-0.00322096654555434,-0.0419151715961306
"23",-2.15207552163059e-05,-0.00693010625457165,0.0143252134923626,0.0120387972009362
"24",0.00538819534150012,-0.000288417285760195,-0.000554466418125344,0.000228768197921092
