"","V1","V2","V3","V4"
"1",-1.02095618187779e-05,-3.91764598761463e-05,-0.00054873922678161,6.37991731663833e-06
"2",-1.13170669740304e-05,-3.48748361491605e-05,-0.000594996588814733,-0.000140717360134606
"3",-1.02371933579763e-05,-3.57581830106202e-05,-0.000472140455095058,-0.000529150562254845
"4",-1.2152926324208e-05,-4.87537607161363e-05,-0.0010010396422049,-0.00235066349619576
"5",-1.28724256313906e-05,-4.89318407899614e-05,-0.000974311272575516,-0.0035917434714237
"6",1.56289431377781e-05,2.32609799912371e-05,-0.000432428419458647,-0.000342078682906736
"7",-8.43650233050667e-06,-7.92021663251519e-07,0.00354578857677181,-0.00212473843458897
"8",-6.05187418738239e-06,-8.42801098988612e-06,0.00038262211993057,0.00120326212751205
"9",-1.21692428511015e-05,-2.45288776052536e-05,-0.000227234736146942,0.000318403598562057
"10",-9.86519774420354e-06,-2.43946307957908e-05,0.000217880863551097,-0.000391651201599564
"11",-1.00637753888289e-05,-4.01686297543311e-05,-0.00056530866680124,6.17742793922382e-05
"12",-1.39438218128531e-05,-3.86613077923962e-05,-0.000719174214511656,-0.000604360331385921
"13",-1.01941798918218e-05,-3.98346190715991e-05,-0.000559571094269791,9.61701455678428e-05
"14",-1.50823190012242e-05,-3.93373504933216e-05,-0.000554787450425686,-0.000306790983926561
"15",-1.14482684547634e-05,-3.51970615125165e-05,-0.000456576317166195,-0.000343537042944873
"16",-1.21002155784788e-05,-2.91167106687356e-05,-0.000467465891501428,0.000120229490272441
"17",-1.17921361216697e-05,-3.7072487491012e-05,-0.00050692236957278,4.59651673080807e-05
"18",-1.26370537206474e-05,-2.74539265800931e-05,-0.000440884718708875,-3.87291163206116e-06
"19",-1.0228558764164e-05,-2.71163102481594e-05,-0.000169553127833699,-6.64682628919975e-05
"20",-1.14278319466523e-05,-3.67053977663933e-05,-0.00052385717422419,-0.000387516986494739
"21",-1.55300427001343e-06,1.91700038535682e-05,0.000173415201213416,0.000462566123796948
"22",0.00188290426093016,0.00193696480155015,-7.61647297585366e-05,-9.35092351632706e-05
"23",0.00120528281182241,-0.00303240093692916,6.29553061683413e-05,5.90796129332434e-05
"24",-8.78334049541417e-06,-3.2884954343013e-05,-0.000495740813876545,-2.08595606899711e-07
