"","V1","V2","V3","V4"
"1",-0.000355424781218854,0.00041707199686302,-0.000522719993298888,0.00103536763862655
"2",-3.79117655880072e-06,-0.000947214892889139,-0.000170971290757175,-0.00569573805808182
"3",-0.000377325222577817,0.000140909290222925,-0.000567226951823019,-0.00038705563438115
"4",3.75714252767925e-06,-4.09387245787383e-05,1.52068789169069e-06,-0.000996731957976176
"5",-0.000401996540540094,-0.000210905577725524,-0.000585669386087715,-9.53775435488217e-05
"6",-0.000350391251268974,0.000520785135700781,-0.000475187651912093,-0.000552305991896534
"7",-8.43098844345716e-06,-0.000894202784071198,-0.000145574922082878,-0.00709140880935988
"8",2.51467329502351e-05,0.00301169966592874,0.000320025967057332,-0.00267683759614714
"9",-0.000379891545784635,3.32864099318936e-05,-0.000457019459253706,0.00683805975903889
"10",2.61975237934672e-06,-7.27013585410937e-05,1.15293025828978e-06,-0.00274865961456557
"11",-0.00039269647595863,-5.68770008346097e-05,-0.000586407792089409,-0.00175279216264439
"12",-0.000402822911968962,-0.000200420891676913,-0.00060004310919457,-0.0016477072365409
"13",-0.00039859561175099,-0.000190041094609253,-0.000489517642097924,0.0014655019491721
"14",-2.61495981391254e-06,-0.000479891537893108,-5.55224310594423e-05,-0.00477929444060161
"15",-0.000403532691259241,-0.000207660695435623,-0.00060094314311889,-0.00192167501339747
"16",-0.000335071087428912,0.000755949789152098,-0.000435163315561613,-0.00097625133442396
"17",-0.000400792738964637,-0.000198321417697569,-0.000497925628984993,-1.02160474196475e-05
"18",-0.000384470353076264,8.12327962945195e-05,-0.000548659406078344,-0.00261806146350622
"19",1.54375540796846e-05,0.00072091610773549,0.000136545048091173,0.00428405915314033
"20",-0.000399087885781016,-0.000201240523468257,-0.00055646325682246,0.00162158978299607
"21",-0.000362082839070176,0.000366763818880571,-0.000522291735250446,-0.000871036274808004
"22",2.19401661974359e-05,0.0030308207381574,0.000433068007649021,-0.00558489788747368
"23",-2.22057234410091e-06,-0.000868094015407102,-6.80961504994048e-05,-0.00954883474459505
"24",-0.000414360413236625,-0.000336253583009579,0.00693679110443223,-0.000139998121353174
