"","V1","V2","V3","V4"
"1",-0.00460015941848393,0.00402086217075375,0.000638309861352536,-0.00684200581106381
"2",-0.00635781991404487,0.00637781286374788,-0.000573793244800394,0.00180123199908609
"3",-0.000134053916945143,0.000400858832526791,-0.000295825919143126,-0.000927187889512364
"4",-0.00042447642320755,-0.0004689640896578,0.00050991591713396,0.00115691055599585
"5",-0.000349340876246203,-0.000797220405696274,0.000947064469906032,-0.000262105894594037
"6",-0.000662285695316963,-0.00141116171513546,0.00161519273472325,0.000984992798064091
"7",-0.000953890653363412,-0.00176316060537638,0.00100605466423213,0.00026024571157169
"8",-0.00093504302773261,-0.00260104064713769,0.00257984646780025,0.00116019827143453
"9",-0.00150198338236639,-0.00283742087227505,0.00253560388556699,-0.00028565425267475
"10",-0.00148349161422097,-0.00286134742754145,0.00334681454571598,-9.23743228880873e-07
"11",-0.00184034361115953,-0.00235407834192969,0.00335778743649031,-0.00506397164887191
"12",-0.00158735028259246,-0.00189533896541109,0.00241258381121391,0.00304506814916983
"13",-0.00110551763667489,-0.00189303327475849,0.00266553500294986,-0.00256537963896295
"14",-0.00118537733064661,-0.00205695981649549,0.00274755553106262,0.00198968185776798
"15",-0.001132831073675,-0.00298832857619417,0.00332232727073624,-0.00178332761433221
"16",-0.00174758033632619,-0.00262057410863996,0.00316207624825929,0.00164598285017721
"17",-0.00192489327347781,-0.00345836427310243,0.00343720172901494,-0.00422113831075414
"18",-0.00300169252643243,-0.0026362028392819,0.00339280822032145,0.00424014023114408
"19",-0.000132910177500379,-9.12333176234006e-05,0.000219066394040189,0.000242556123928547
"20",-0.000333713868870235,-0.00091845830892489,0.000858417016178889,0.000548570717316104
"21",-0.000732362389309151,-0.00112952923697031,0.00242869047471651,0.00142089895131833
"22",-0.00463709079182202,0.00151545771752788,-0.000556368686911403,0.0152797936106694
"23",-0.00277168187896572,0.00172517486213783,0.00172287554638473,-0.0159605459466109
"24",-0.00368912565624598,-0.00577992110166515,-0.0161565005505113,-0.00275816132618437
