"","V1","V2","V3","V4"
"1",-3.51677936726898e-07,-0.000760437164497194,-0.00789148294296613,-0.00664362419904665
"2",-1.88598428097164e-06,-0.000709485991436019,-0.00662033896377237,-0.0154458547736071
"3",-6.86337588788698e-07,-0.000327961800901973,-0.00369649504205283,-0.00210832651924601
"4",-1.92495146866273e-06,-0.000256950122155349,-0.00194433440096262,-0.0123249466222526
"5",-4.22385378930152e-07,-9.00892232475548e-06,-0.000430957144055254,2.0734348990951e-05
"6",1.6219999134063e-06,-6.65380013501849e-05,-0.00016401756235491,-0.00500815746186252
"7",-1.88132222670577e-08,6.32468359502504e-05,0.000328857821080396,0.00115314608177942
"8",7.40192950439207e-07,5.38552749655407e-05,0.000559201694644278,-0.00274155966559075
"9",2.13494319918871e-07,0.000218296439650403,0.0012816498431303,-0.0013296733918185
"10",1.6543563102092e-07,0.000174545078886745,0.00127085498942534,-0.00249166992947878
"11",-1.18157282968018e-06,-7.53329900102634e-05,-0.00166645188576183,0.00453950891507123
"12",-0.00159570948391455,-2.23476152808138e-06,1.38981553613679e-05,6.69843079103637e-05
"13",-1.41283466696659e-06,0.000184313395392364,0.000411056495282609,-0.000763210809647512
"14",-5.69070537085973e-07,2.02359882046635e-05,0.000986923179135081,-0.00809096804064677
"15",-7.81220078208468e-07,0.000292965355870173,0.00117818006442522,-0.000615194523041718
"16",-9.09822874617127e-08,0.000103702459136052,0.00134183864929858,-0.00335030479854007
"17",-9.61005069468309e-07,0.000614657578483611,0.00189441916027034,-0.00140530641251197
"18",-1.11343976717438e-06,7.63574688154841e-05,0.00191977742395982,-0.00676914456284462
"19",-1.55407961104736e-06,-0.000382719697923581,-0.00366925267731146,-0.00685311582048743
"20",-6.98736441434138e-07,-0.000116421821459287,-0.000822923360713793,-0.00220855055471258
"21",1.52154441026465e-06,7.57363836898543e-05,0.000337047659619835,-0.00260735926722439
"22",-1.45933623945074e-06,0.000245593185450686,0.00489613588803031,-0.029829935919253
"23",-3.62948922470709e-07,-0.000745952955879096,-0.00857288376320625,0.00312110683455383
"24",-5.33521591692615e-07,0.0103239703689468,-0.00233600587854256,-0.000956568370985587
