"","V1","V2","V3","V4"
"1",-0.000378828866404317,-0.000251998027413884,0.00232168352921567,7.44638425334615e-05
"2",-0.000349396974622948,-0.000207323690958931,0.000645540783828138,0.00327196593590298
"3",-0.00032003973562485,-0.000313485789688763,-0.000810284610134243,0.00205153270268203
"4",-6.3446517076762e-06,0.000158614031038843,0.00295721224408851,0.00131227701381144
"5",-1.1127745697503e-06,5.17558698969853e-05,0.000315125504726478,0.00217315919452227
"6",-6.96490143733586e-06,0.000386414309608787,0.0047656975177137,0.00314250097778649
"7",-9.85349217877456e-07,0.000199079799600143,0.00237005993972615,0.00156410123090939
"8",3.6533370058428e-07,6.78702003858032e-05,0.00256432509158125,-0.000678992775831689
"9",-0.000332898979983898,-0.000254001791869047,-0.000317476350383197,-0.000354193971604885
"10",-0.00033477012202798,-0.000249305528832186,-0.000181022677767489,-0.000552791983439049
"11",-0.000374596695484043,-0.00028006130955195,0.00203348295712237,-0.00202561822271498
"12",-0.000344709094933823,-0.000162058780416884,-0.000348822745805253,0.00178437878962187
"13",-0.000327415032328255,-0.000275854784605046,-0.000592410698460587,-3.92170058487977e-05
"14",-0.000312338793691074,-0.000256586128699402,-0.00138160250638369,0.000949193740215118
"15",8.54659431319554e-07,5.99281247012735e-05,0.00254143727382951,-0.00126612626595904
"16",-0.000309328352128592,-0.000260980946309311,-0.00146553321424546,0.00102724229397334
"17",-0.000343047241957017,-0.000253775460521249,0.000230218233388229,-0.00145481992572751
"18",-0.00037196434787172,-0.000208439646987949,0.00179609170602994,-0.00315277981935125
"19",-0.000328123489224795,-0.000254424043023239,-0.000435932962357121,0.00147766977735902
"20",-0.000330493916253169,-0.00024765132702544,-0.000319246241851085,0.00062452656945451
"21",-0.00031911428540509,-0.000251220447788287,-0.000950034406394083,0.00104497761398195
"22",-0.000442174967992659,0.0033527282766563,-0.000965340729026002,-0.000502997040995627
"23",-0.000330138850371581,-0.000338058008786155,-0.000457523608726569,0.0047926915377888
"24",-0.000344230180762473,-0.000338334389238756,0.000258242332190199,-0.00793361982077776
