"","V1","V2","V3","V4"
"1",-0.00573127908228706,-0.00220215513660025,0.00128754037513402,-0.00138127696317187
"2",-0.00532191492683155,-0.00201328371812857,0.000516609516317643,-0.00541245374092776
"3",-0.00258266177954297,-0.00105777345358239,0.000583933365024573,0.00014345805294435
"4",-0.00237743522899995,-0.000994733468123659,-0.000441281694581282,-0.00378350314065914
"5",-0.000147994198806284,0.000413773197706116,0.00148115173716297,-0.00304598469724488
"6",-0.000248239725125522,0.000398917926124936,0.00130019451439765,0.00219223176688666
"7",0.000318739202674065,9.11284582756217e-05,6.96758361343638e-05,-0.00136401715711781
"8",0.00025928614126556,-4.28826964953919e-06,-0.000102309812872324,0.00183738130870037
"9",0.000953278746182557,-0.000232558731957274,-0.00227979392353764,0.00210787845377776
"10",0.000558582532544894,-0.000512967941020909,-0.00152559269329728,0.000519542500238163
"11",-0.000590292959409658,-0.0022502211881693,-0.00481631985445342,0.010456681448979
"12",-0.000514640820900307,-0.00190484818179127,-0.00561196148251262,-0.00806954664795843
"13",-0.000281812356088032,-0.00315545736283903,-0.00736692004497737,0.0146227866606285
"14",6.6862089457199e-05,-0.00289355134349518,-0.00875962130535086,-0.00856278315977474
"15",0.000522258645676076,-0.000777410219922071,-0.00169079961947333,0.000885363657715153
"16",0.000574720262031405,-0.000574574213250749,-0.00171864538601738,0.00120622887165017
"17",0.000749063383477339,-0.00163909433564138,-0.00372727631007327,0.0042859342655248
"18",0.000648672324657951,-0.0014739341905809,-0.00478658047644744,-0.00173869975389957
"19",-0.00281580731707857,-0.0013782176719854,-0.000353670674759691,-0.00212794157339053
"20",-0.000582444766691336,-0.000358518575002624,-0.000235448627085659,-0.000268361149083961
"21",0.000209178382400407,-0.000126671537494293,-0.000504118603854586,0.000463947059236555
"22",0.000497090254725418,-0.00147084923841963,-0.00638180979950447,-0.00920098291163151
"23",-0.00659586708100355,-0.00268736617349436,0.00187508039270919,0.00600932129262967
"24",0.00400880353382834,-0.012206551151968,0.00728844848411736,-0.00153500100979315
