"","V1","V2","V3","V4"
"1",-0.00440442841781136,-0.00406425003375275,0.00433567727495503,-0.00830245232189882
"2",-0.00304045253475272,-0.00295502584768834,0.00156409759649233,-0.0108917064975678
"3",-0.00071844946163352,-0.000416153565738341,0.00250458712240436,0.00401213682475843
"4",-0.00013346602456967,0.000160843743536981,-0.00108169477617479,-0.0033738132766308
"5",-0.000505946554222105,0.000576823477809141,0.000207433666061404,0.00391826281489599
"6",-0.000154204194361876,0.000699716178291202,-0.00107987152312748,0.00069424062410706
"7",-0.000445469170085459,0.00108400584692478,-0.000898631534842974,0.00421435750540453
"8",-0.000381113473401122,0.00103667284897606,-0.00149205238919498,0.00225825519547492
"9",-0.00263826688612658,0.00126899249375043,-0.00373747346734746,0.00226829725646594
"10",-0.00192725662418962,0.0019725282578188,-0.00427249558197129,0.00353759764334163
"11",-0.00344450335733804,-0.000101777388243543,0.000928827355268919,0.00707365286211632
"12",-0.00107105367979372,0.00134341628587819,-0.00446679936607162,-0.0056129493082622
"13",-0.00329052433938597,0.000546557782856804,-0.00166651656502717,0.00172383208457312
"14",-0.00325394975984973,0.0011528466712257,-0.00497818948440881,-0.00182835448663115
"15",-0.00218441720305685,0.00110652775436814,-0.00219702600801733,0.00237049752650403
"16",-0.000953259385280911,0.00165620995871794,-0.00246101521389337,0.00214271267209296
"17",-0.00162908467003313,0.00165272941334129,-0.00182190295745371,0.0037090383386549
"18",-0.0027579793821017,0.00152975034035544,-0.00383547376612259,-0.000616076656944311
"19",-0.000102334073058251,-0.000450772591399495,0.00108637379447574,6.26901581599424e-05
"20",-9.0769020784815e-05,0.000207424606094353,7.13530488961414e-05,0.00159654448068155
"21",-0.000278644894474423,0.000694697814752791,-0.000543938343980542,0.00331553537233742
"22",9.59964897472582e-05,0.00281470574135067,-0.00593215374452296,-0.00582871743631457
"23",-0.00347728369807223,-0.00337400582680862,0.00784299016591689,0.00651543360233779
"24",-0.00106627943556664,0.0122167495773344,0.00916199759246427,-0.00404185182390428
