"","V1","V2","V3","V4"
"1",-0.00415579217010112,0.00610130250464203,2.34129909322774e-05,-0.00343453128709541
"2",-0.000979188228416557,0.00113677764016561,-0.00824296121314008,0.00266556130355705
"3",-0.00256637240240068,0.00369545956807816,0.00335650047535193,-0.00658053385429577
"4",-0.000349294132351927,0.000271721753809657,-0.00543460902489114,0.000128720049847289
"5",-0.000160172771113977,3.82162954818595e-05,-0.00192359481681241,0.00284195486344673
"6",-0.000125989976435976,-8.85887903268207e-05,-0.00371400234711211,-0.000985479032163994
"7",-0.00012722750603176,-5.53237901038489e-06,-0.0021579005299917,1.03782909403409e-05
"8",-0.000252226227389735,0.000133503520213231,-0.00244749352816732,-0.00224051322115214
"9",-0.000221517705175025,-5.77537734226157e-05,-0.00169661683266796,-0.00113793564811928
"10",-0.000704896068143179,0.000821479890861528,-0.000443606697013018,-0.00485950614961183
"11",-0.000426704097064132,0.000446255420142149,0.00096914092115356,0.0105431605094207
"12",-0.000191334344080078,-6.671136468318e-06,-0.00642343404647733,-0.00511789959976023
"13",-4.70568943880654e-05,6.05154084385728e-06,-0.000815642138700274,0.00232034687762196
"14",-7.28509736707465e-05,-0.000197704178447684,-0.0035311873488831,-0.00270101675753104
"15",-7.91456385429538e-05,-4.50241212448189e-06,-0.00134027036913899,-0.000739297599520686
"16",9.82265631836254e-05,-0.000439255381174772,-0.00318786977360485,-0.00146630698310581
"17",-0.00107751659242193,0.00181603856155366,0.00199672074616838,-0.00659905187061476
"18",-7.24007820141681e-05,-0.000252490475532385,-0.00256100968583019,-0.00279994478221909
"19",-0.000155354899690661,-2.30910436501704e-05,-0.00471050949369328,0.0044442961294701
"20",-0.00011449972415209,-2.3877453319861e-05,-0.00368470417762277,0.00164386152239721
"21",-0.00039646341536082,0.00042181799281795,-0.00160279446953709,-0.00221016003940571
"22",0.000163354765784683,-0.000487602449216142,-0.00461191729989287,-0.00792588671352952
"23",-0.00210440698128215,0.00292387111530432,-0.00158455093916805,0.0166526176619988
"24",0.00764160291396755,0.00591391907249804,-0.000905971811789393,1.68444404362099e-05
